,absolute_path,class_mark,numerical_class_mark,width,height,channels
1208,D:\Projects\Python\python\Lab4\dataset\leopard\0099.jpg,leopard,1,480,320,3
1209,D:\Projects\Python\python\Lab4\dataset\leopard\0100.jpg,leopard,1,480,270,3
1210,D:\Projects\Python\python\Lab4\dataset\leopard\0101.jpg,leopard,1,460,320,3
1211,D:\Projects\Python\python\Lab4\dataset\leopard\0102.jpg,leopard,1,213,320,3
1212,D:\Projects\Python\python\Lab4\dataset\leopard\0103.jpg,leopard,1,480,300,3
1213,D:\Projects\Python\python\Lab4\dataset\leopard\0104.jpg,leopard,1,472,320,3
1214,D:\Projects\Python\python\Lab4\dataset\leopard\0105.jpg,leopard,1,320,320,3
1215,D:\Projects\Python\python\Lab4\dataset\leopard\0106.jpg,leopard,1,480,300,3
1216,D:\Projects\Python\python\Lab4\dataset\leopard\0107.jpg,leopard,1,480,306,3
1217,D:\Projects\Python\python\Lab4\dataset\leopard\0108.jpg,leopard,1,457,320,3
1218,D:\Projects\Python\python\Lab4\dataset\leopard\0109.jpg,leopard,1,480,300,3
1219,D:\Projects\Python\python\Lab4\dataset\leopard\0110.jpg,leopard,1,480,309,3
1220,D:\Projects\Python\python\Lab4\dataset\leopard\0111.jpg,leopard,1,217,320,3
1221,D:\Projects\Python\python\Lab4\dataset\leopard\0112.jpg,leopard,1,480,320,3
1222,D:\Projects\Python\python\Lab4\dataset\leopard\0113.jpg,leopard,1,480,320,3
1223,D:\Projects\Python\python\Lab4\dataset\leopard\0114.jpg,leopard,1,400,320,3
1224,D:\Projects\Python\python\Lab4\dataset\leopard\0115.jpg,leopard,1,471,320,3
1225,D:\Projects\Python\python\Lab4\dataset\leopard\0116.jpg,leopard,1,480,300,3
1226,D:\Projects\Python\python\Lab4\dataset\leopard\0117.jpg,leopard,1,427,320,3
1227,D:\Projects\Python\python\Lab4\dataset\leopard\0118.jpg,leopard,1,461,320,3
1228,D:\Projects\Python\python\Lab4\dataset\leopard\0119.jpg,leopard,1,480,300,3
1229,D:\Projects\Python\python\Lab4\dataset\leopard\0120.jpg,leopard,1,480,300,3
1230,D:\Projects\Python\python\Lab4\dataset\leopard\0121.jpg,leopard,1,480,300,3
1231,D:\Projects\Python\python\Lab4\dataset\leopard\0122.jpg,leopard,1,441,320,3
1232,D:\Projects\Python\python\Lab4\dataset\leopard\0123.jpg,leopard,1,480,320,3
1233,D:\Projects\Python\python\Lab4\dataset\leopard\0124.jpg,leopard,1,480,300,3
1234,D:\Projects\Python\python\Lab4\dataset\leopard\0125.jpg,leopard,1,480,320,3
1235,D:\Projects\Python\python\Lab4\dataset\leopard\0126.jpg,leopard,1,478,320,3
1236,D:\Projects\Python\python\Lab4\dataset\leopard\0127.jpg,leopard,1,480,270,3
1237,D:\Projects\Python\python\Lab4\dataset\leopard\0128.jpg,leopard,1,427,320,3
1238,D:\Projects\Python\python\Lab4\dataset\leopard\0129.jpg,leopard,1,480,320,3
1239,D:\Projects\Python\python\Lab4\dataset\leopard\0130.jpg,leopard,1,326,320,3
1240,D:\Projects\Python\python\Lab4\dataset\leopard\0131.jpg,leopard,1,480,270,3
1241,D:\Projects\Python\python\Lab4\dataset\leopard\0132.jpg,leopard,1,213,320,3
1242,D:\Projects\Python\python\Lab4\dataset\leopard\0133.jpg,leopard,1,480,270,3
1243,D:\Projects\Python\python\Lab4\dataset\leopard\0134.jpg,leopard,1,480,300,3
1244,D:\Projects\Python\python\Lab4\dataset\leopard\0135.jpg,leopard,1,480,300,3
1245,D:\Projects\Python\python\Lab4\dataset\leopard\0136.jpg,leopard,1,425,320,3
1246,D:\Projects\Python\python\Lab4\dataset\leopard\0137.jpg,leopard,1,480,270,3
1247,D:\Projects\Python\python\Lab4\dataset\leopard\0138.jpg,leopard,1,400,320,3
1248,D:\Projects\Python\python\Lab4\dataset\leopard\0139.jpg,leopard,1,427,320,3
1249,D:\Projects\Python\python\Lab4\dataset\leopard\0140.jpg,leopard,1,480,320,3
1250,D:\Projects\Python\python\Lab4\dataset\leopard\0141.jpg,leopard,1,256,320,3
1251,D:\Projects\Python\python\Lab4\dataset\leopard\0142.jpg,leopard,1,480,320,3
1252,D:\Projects\Python\python\Lab4\dataset\leopard\0143.jpg,leopard,1,426,320,3
1253,D:\Projects\Python\python\Lab4\dataset\leopard\0144.jpg,leopard,1,280,320,3
1254,D:\Projects\Python\python\Lab4\dataset\leopard\0145.jpg,leopard,1,454,320,3
1255,D:\Projects\Python\python\Lab4\dataset\leopard\0146.jpg,leopard,1,480,270,3
1256,D:\Projects\Python\python\Lab4\dataset\leopard\0147.jpg,leopard,1,480,300,3
1257,D:\Projects\Python\python\Lab4\dataset\leopard\0148.jpg,leopard,1,427,320,3
1258,D:\Projects\Python\python\Lab4\dataset\leopard\0149.jpg,leopard,1,427,320,3
1259,D:\Projects\Python\python\Lab4\dataset\leopard\0150.jpg,leopard,1,480,320,3
1260,D:\Projects\Python\python\Lab4\dataset\leopard\0151.jpg,leopard,1,480,320,3
1261,D:\Projects\Python\python\Lab4\dataset\leopard\0152.jpg,leopard,1,232,320,3
1262,D:\Projects\Python\python\Lab4\dataset\leopard\0153.jpg,leopard,1,480,271,3
1263,D:\Projects\Python\python\Lab4\dataset\leopard\0154.jpg,leopard,1,427,320,3
1264,D:\Projects\Python\python\Lab4\dataset\leopard\0155.jpg,leopard,1,416,320,3
1265,D:\Projects\Python\python\Lab4\dataset\leopard\0156.jpg,leopard,1,427,320,3
1266,D:\Projects\Python\python\Lab4\dataset\leopard\0157.jpg,leopard,1,480,300,3
1267,D:\Projects\Python\python\Lab4\dataset\leopard\0158.jpg,leopard,1,480,270,3
1268,D:\Projects\Python\python\Lab4\dataset\leopard\0159.jpg,leopard,1,416,320,3
1269,D:\Projects\Python\python\Lab4\dataset\leopard\0160.jpg,leopard,1,480,270,3
1270,D:\Projects\Python\python\Lab4\dataset\leopard\0161.jpg,leopard,1,256,320,3
1271,D:\Projects\Python\python\Lab4\dataset\leopard\0162.jpg,leopard,1,212,320,3
1272,D:\Projects\Python\python\Lab4\dataset\leopard\0163.jpg,leopard,1,480,306,3
1273,D:\Projects\Python\python\Lab4\dataset\leopard\0164.jpg,leopard,1,480,319,3
1274,D:\Projects\Python\python\Lab4\dataset\leopard\0165.jpg,leopard,1,480,320,3
1275,D:\Projects\Python\python\Lab4\dataset\leopard\0166.jpg,leopard,1,480,320,3
1276,D:\Projects\Python\python\Lab4\dataset\leopard\0167.jpg,leopard,1,480,300,3
1277,D:\Projects\Python\python\Lab4\dataset\leopard\0168.jpg,leopard,1,480,306,3
1278,D:\Projects\Python\python\Lab4\dataset\leopard\0169.jpg,leopard,1,480,320,3
1279,D:\Projects\Python\python\Lab4\dataset\leopard\0170.jpg,leopard,1,480,320,3
1280,D:\Projects\Python\python\Lab4\dataset\leopard\0171.jpg,leopard,1,480,320,3
1281,D:\Projects\Python\python\Lab4\dataset\leopard\0172.jpg,leopard,1,478,320,3
1282,D:\Projects\Python\python\Lab4\dataset\leopard\0173.jpg,leopard,1,480,320,3
1283,D:\Projects\Python\python\Lab4\dataset\leopard\0174.jpg,leopard,1,400,320,3
1284,D:\Projects\Python\python\Lab4\dataset\leopard\0175.jpg,leopard,1,480,320,3
1285,D:\Projects\Python\python\Lab4\dataset\leopard\0176.jpg,leopard,1,471,320,3
1286,D:\Projects\Python\python\Lab4\dataset\leopard\0177.jpg,leopard,1,427,320,3
1287,D:\Projects\Python\python\Lab4\dataset\leopard\0178.jpg,leopard,1,480,300,3
1288,D:\Projects\Python\python\Lab4\dataset\leopard\0179.jpg,leopard,1,448,320,3
1289,D:\Projects\Python\python\Lab4\dataset\leopard\0180.jpg,leopard,1,480,300,3
1290,D:\Projects\Python\python\Lab4\dataset\leopard\0181.jpg,leopard,1,480,270,3
1291,D:\Projects\Python\python\Lab4\dataset\leopard\0182.jpg,leopard,1,480,320,3
1292,D:\Projects\Python\python\Lab4\dataset\leopard\0183.jpg,leopard,1,480,320,3
1293,D:\Projects\Python\python\Lab4\dataset\leopard\0184.jpg,leopard,1,480,270,3
1294,D:\Projects\Python\python\Lab4\dataset\leopard\0185.jpg,leopard,1,480,320,3
1295,D:\Projects\Python\python\Lab4\dataset\leopard\0186.jpg,leopard,1,480,320,3
1296,D:\Projects\Python\python\Lab4\dataset\leopard\0187.jpg,leopard,1,480,320,3
1297,D:\Projects\Python\python\Lab4\dataset\leopard\0188.jpg,leopard,1,480,320,3
1298,D:\Projects\Python\python\Lab4\dataset\leopard\0189.jpg,leopard,1,479,320,3
1299,D:\Projects\Python\python\Lab4\dataset\leopard\0190.jpg,leopard,1,480,319,3
1300,D:\Projects\Python\python\Lab4\dataset\leopard\0191.jpg,leopard,1,480,300,3
1301,D:\Projects\Python\python\Lab4\dataset\leopard\0192.jpg,leopard,1,446,320,3
1302,D:\Projects\Python\python\Lab4\dataset\leopard\0193.jpg,leopard,1,480,300,3
1303,D:\Projects\Python\python\Lab4\dataset\leopard\0194.jpg,leopard,1,478,320,3
1304,D:\Projects\Python\python\Lab4\dataset\leopard\0195.jpg,leopard,1,480,304,3
1305,D:\Projects\Python\python\Lab4\dataset\leopard\0196.jpg,leopard,1,448,320,3
1306,D:\Projects\Python\python\Lab4\dataset\leopard\0197.jpg,leopard,1,427,320,3
1307,D:\Projects\Python\python\Lab4\dataset\leopard\0198.jpg,leopard,1,480,270,3
1308,D:\Projects\Python\python\Lab4\dataset\leopard\0199.jpg,leopard,1,384,320,3
1309,D:\Projects\Python\python\Lab4\dataset\leopard\0200.jpg,leopard,1,480,319,3
1310,D:\Projects\Python\python\Lab4\dataset\leopard\0201.jpg,leopard,1,427,320,3
1311,D:\Projects\Python\python\Lab4\dataset\leopard\0202.jpg,leopard,1,480,294,3
1312,D:\Projects\Python\python\Lab4\dataset\leopard\0203.jpg,leopard,1,440,320,3
1313,D:\Projects\Python\python\Lab4\dataset\leopard\0204.jpg,leopard,1,480,320,3
1314,D:\Projects\Python\python\Lab4\dataset\leopard\0205.jpg,leopard,1,480,270,3
1315,D:\Projects\Python\python\Lab4\dataset\leopard\0206.jpg,leopard,1,480,283,3
1316,D:\Projects\Python\python\Lab4\dataset\leopard\0207.jpg,leopard,1,427,320,3
1317,D:\Projects\Python\python\Lab4\dataset\leopard\0208.jpg,leopard,1,480,270,3
1318,D:\Projects\Python\python\Lab4\dataset\leopard\0209.jpg,leopard,1,480,307,3
1319,D:\Projects\Python\python\Lab4\dataset\leopard\0210.jpg,leopard,1,480,307,3
1320,D:\Projects\Python\python\Lab4\dataset\leopard\0211.jpg,leopard,1,480,319,3
1321,D:\Projects\Python\python\Lab4\dataset\leopard\0212.jpg,leopard,1,480,300,3
1322,D:\Projects\Python\python\Lab4\dataset\leopard\0213.jpg,leopard,1,478,320,3
1323,D:\Projects\Python\python\Lab4\dataset\leopard\0214.jpg,leopard,1,427,320,3
1324,D:\Projects\Python\python\Lab4\dataset\leopard\0215.jpg,leopard,1,480,320,3
1325,D:\Projects\Python\python\Lab4\dataset\leopard\0216.jpg,leopard,1,480,320,3
1326,D:\Projects\Python\python\Lab4\dataset\leopard\0217.jpg,leopard,1,480,300,3
1327,D:\Projects\Python\python\Lab4\dataset\leopard\0218.jpg,leopard,1,480,300,3
1328,D:\Projects\Python\python\Lab4\dataset\leopard\0219.jpg,leopard,1,480,300,3
1329,D:\Projects\Python\python\Lab4\dataset\leopard\0220.jpg,leopard,1,427,320,3
1330,D:\Projects\Python\python\Lab4\dataset\leopard\0221.jpg,leopard,1,480,319,3
1331,D:\Projects\Python\python\Lab4\dataset\leopard\0222.jpg,leopard,1,480,306,3
1332,D:\Projects\Python\python\Lab4\dataset\leopard\0223.jpg,leopard,1,480,270,3
1333,D:\Projects\Python\python\Lab4\dataset\leopard\0224.jpg,leopard,1,480,320,3
1334,D:\Projects\Python\python\Lab4\dataset\leopard\0225.jpg,leopard,1,480,320,3
1335,D:\Projects\Python\python\Lab4\dataset\leopard\0226.jpg,leopard,1,480,300,3
1336,D:\Projects\Python\python\Lab4\dataset\leopard\0227.jpg,leopard,1,480,320,3
1337,D:\Projects\Python\python\Lab4\dataset\leopard\0228.jpg,leopard,1,427,320,3
1338,D:\Projects\Python\python\Lab4\dataset\leopard\0229.jpg,leopard,1,480,320,3
1339,D:\Projects\Python\python\Lab4\dataset\leopard\0230.jpg,leopard,1,355,320,3
1340,D:\Projects\Python\python\Lab4\dataset\leopard\0231.jpg,leopard,1,480,300,3
1341,D:\Projects\Python\python\Lab4\dataset\leopard\0232.jpg,leopard,1,480,300,3
1342,D:\Projects\Python\python\Lab4\dataset\leopard\0233.jpg,leopard,1,480,312,3
1343,D:\Projects\Python\python\Lab4\dataset\leopard\0234.jpg,leopard,1,427,320,3
1344,D:\Projects\Python\python\Lab4\dataset\leopard\0235.jpg,leopard,1,320,320,3
1345,D:\Projects\Python\python\Lab4\dataset\leopard\0236.jpg,leopard,1,480,300,3
1346,D:\Projects\Python\python\Lab4\dataset\leopard\0237.jpg,leopard,1,442,320,3
1347,D:\Projects\Python\python\Lab4\dataset\leopard\0238.jpg,leopard,1,480,320,3
1348,D:\Projects\Python\python\Lab4\dataset\leopard\0239.jpg,leopard,1,480,319,3
1349,D:\Projects\Python\python\Lab4\dataset\leopard\0240.jpg,leopard,1,478,320,3
1350,D:\Projects\Python\python\Lab4\dataset\leopard\0241.jpg,leopard,1,435,320,3
1351,D:\Projects\Python\python\Lab4\dataset\leopard\0242.jpg,leopard,1,480,297,3
1352,D:\Projects\Python\python\Lab4\dataset\leopard\0243.jpg,leopard,1,480,320,3
1353,D:\Projects\Python\python\Lab4\dataset\leopard\0244.jpg,leopard,1,480,320,3
1354,D:\Projects\Python\python\Lab4\dataset\leopard\0245.jpg,leopard,1,480,319,3
1355,D:\Projects\Python\python\Lab4\dataset\leopard\0246.jpg,leopard,1,480,320,3
1356,D:\Projects\Python\python\Lab4\dataset\leopard\0247.jpg,leopard,1,480,320,3
1357,D:\Projects\Python\python\Lab4\dataset\leopard\0248.jpg,leopard,1,427,320,3
1358,D:\Projects\Python\python\Lab4\dataset\leopard\0249.jpg,leopard,1,480,300,3
1359,D:\Projects\Python\python\Lab4\dataset\leopard\0250.jpg,leopard,1,480,320,3
1360,D:\Projects\Python\python\Lab4\dataset\leopard\0251.jpg,leopard,1,480,300,3
1361,D:\Projects\Python\python\Lab4\dataset\leopard\0252.jpg,leopard,1,480,300,3
1362,D:\Projects\Python\python\Lab4\dataset\leopard\0253.jpg,leopard,1,480,320,3
1363,D:\Projects\Python\python\Lab4\dataset\leopard\0254.jpg,leopard,1,480,320,3
1364,D:\Projects\Python\python\Lab4\dataset\leopard\0255.jpg,leopard,1,480,320,3
1365,D:\Projects\Python\python\Lab4\dataset\leopard\0256.jpg,leopard,1,480,300,3
1366,D:\Projects\Python\python\Lab4\dataset\leopard\0257.jpg,leopard,1,306,320,3
1367,D:\Projects\Python\python\Lab4\dataset\leopard\0258.jpg,leopard,1,480,320,3
1368,D:\Projects\Python\python\Lab4\dataset\leopard\0259.jpg,leopard,1,480,319,3
1369,D:\Projects\Python\python\Lab4\dataset\leopard\0260.jpg,leopard,1,480,300,3
1370,D:\Projects\Python\python\Lab4\dataset\leopard\0261.jpg,leopard,1,480,320,3
1371,D:\Projects\Python\python\Lab4\dataset\leopard\0262.jpg,leopard,1,480,320,3
1372,D:\Projects\Python\python\Lab4\dataset\leopard\0263.jpg,leopard,1,480,320,3
1373,D:\Projects\Python\python\Lab4\dataset\leopard\0264.jpg,leopard,1,427,320,3
1374,D:\Projects\Python\python\Lab4\dataset\leopard\0265.jpg,leopard,1,468,320,3
1375,D:\Projects\Python\python\Lab4\dataset\leopard\0266.jpg,leopard,1,480,306,3
1376,D:\Projects\Python\python\Lab4\dataset\leopard\0267.jpg,leopard,1,480,320,3
1377,D:\Projects\Python\python\Lab4\dataset\leopard\0268.jpg,leopard,1,480,271,3
1378,D:\Projects\Python\python\Lab4\dataset\leopard\0269.jpg,leopard,1,480,320,3
1379,D:\Projects\Python\python\Lab4\dataset\leopard\0270.jpg,leopard,1,480,320,3
1380,D:\Projects\Python\python\Lab4\dataset\leopard\0271.jpg,leopard,1,480,300,3
1381,D:\Projects\Python\python\Lab4\dataset\leopard\0272.jpg,leopard,1,480,320,3
1382,D:\Projects\Python\python\Lab4\dataset\leopard\0273.jpg,leopard,1,480,304,3
1383,D:\Projects\Python\python\Lab4\dataset\leopard\0274.jpg,leopard,1,480,320,3
1384,D:\Projects\Python\python\Lab4\dataset\leopard\0275.jpg,leopard,1,480,319,3
1385,D:\Projects\Python\python\Lab4\dataset\leopard\0276.jpg,leopard,1,388,320,3
1386,D:\Projects\Python\python\Lab4\dataset\leopard\0277.jpg,leopard,1,480,320,3
1387,D:\Projects\Python\python\Lab4\dataset\leopard\0278.jpg,leopard,1,480,278,3
1388,D:\Projects\Python\python\Lab4\dataset\leopard\0279.jpg,leopard,1,480,300,3
1389,D:\Projects\Python\python\Lab4\dataset\leopard\0280.jpg,leopard,1,480,320,3
1390,D:\Projects\Python\python\Lab4\dataset\leopard\0281.jpg,leopard,1,480,320,3
1391,D:\Projects\Python\python\Lab4\dataset\leopard\0282.jpg,leopard,1,480,300,3
1392,D:\Projects\Python\python\Lab4\dataset\leopard\0283.jpg,leopard,1,480,300,3
1393,D:\Projects\Python\python\Lab4\dataset\leopard\0284.jpg,leopard,1,480,300,3
1394,D:\Projects\Python\python\Lab4\dataset\leopard\0285.jpg,leopard,1,480,300,3
1395,D:\Projects\Python\python\Lab4\dataset\leopard\0286.jpg,leopard,1,463,320,3
1396,D:\Projects\Python\python\Lab4\dataset\leopard\0287.jpg,leopard,1,480,300,3
1397,D:\Projects\Python\python\Lab4\dataset\leopard\0288.jpg,leopard,1,213,320,3
1398,D:\Projects\Python\python\Lab4\dataset\leopard\0289.jpg,leopard,1,480,300,3
1399,D:\Projects\Python\python\Lab4\dataset\leopard\0290.jpg,leopard,1,480,320,3
1400,D:\Projects\Python\python\Lab4\dataset\leopard\0291.jpg,leopard,1,256,320,3
1401,D:\Projects\Python\python\Lab4\dataset\leopard\0292.jpg,leopard,1,480,295,3
1402,D:\Projects\Python\python\Lab4\dataset\leopard\0293.jpg,leopard,1,480,289,3
1403,D:\Projects\Python\python\Lab4\dataset\leopard\0294.jpg,leopard,1,480,300,3
1404,D:\Projects\Python\python\Lab4\dataset\leopard\0295.jpg,leopard,1,480,320,3
1405,D:\Projects\Python\python\Lab4\dataset\leopard\0296.jpg,leopard,1,480,320,3
1406,D:\Projects\Python\python\Lab4\dataset\leopard\0297.jpg,leopard,1,480,300,3
1407,D:\Projects\Python\python\Lab4\dataset\leopard\0298.jpg,leopard,1,480,320,3
1408,D:\Projects\Python\python\Lab4\dataset\leopard\0299.jpg,leopard,1,480,320,3
1409,D:\Projects\Python\python\Lab4\dataset\leopard\0300.jpg,leopard,1,480,320,3
1410,D:\Projects\Python\python\Lab4\dataset\leopard\0301.jpg,leopard,1,480,320,3
1411,D:\Projects\Python\python\Lab4\dataset\leopard\0302.jpg,leopard,1,480,319,3
1412,D:\Projects\Python\python\Lab4\dataset\leopard\0303.jpg,leopard,1,241,320,3
1413,D:\Projects\Python\python\Lab4\dataset\leopard\0304.jpg,leopard,1,480,320,3
1414,D:\Projects\Python\python\Lab4\dataset\leopard\0305.jpg,leopard,1,400,320,3
1415,D:\Projects\Python\python\Lab4\dataset\leopard\0306.jpg,leopard,1,453,320,3
1416,D:\Projects\Python\python\Lab4\dataset\leopard\0307.jpg,leopard,1,480,308,3
1417,D:\Projects\Python\python\Lab4\dataset\leopard\0308.jpg,leopard,1,480,300,3
1418,D:\Projects\Python\python\Lab4\dataset\leopard\0309.jpg,leopard,1,400,320,3
1419,D:\Projects\Python\python\Lab4\dataset\leopard\0310.jpg,leopard,1,259,320,3
1420,D:\Projects\Python\python\Lab4\dataset\leopard\0311.jpg,leopard,1,480,320,3
1421,D:\Projects\Python\python\Lab4\dataset\leopard\0312.jpg,leopard,1,427,320,3
1422,D:\Projects\Python\python\Lab4\dataset\leopard\0313.jpg,leopard,1,427,320,3
1423,D:\Projects\Python\python\Lab4\dataset\leopard\0314.jpg,leopard,1,480,300,3
1424,D:\Projects\Python\python\Lab4\dataset\leopard\0315.jpg,leopard,1,426,320,3
1425,D:\Projects\Python\python\Lab4\dataset\leopard\0316.jpg,leopard,1,480,320,3
1426,D:\Projects\Python\python\Lab4\dataset\leopard\0317.jpg,leopard,1,480,300,3
1427,D:\Projects\Python\python\Lab4\dataset\leopard\0318.jpg,leopard,1,480,270,3
1428,D:\Projects\Python\python\Lab4\dataset\leopard\0319.jpg,leopard,1,314,320,3
1429,D:\Projects\Python\python\Lab4\dataset\leopard\0320.jpg,leopard,1,427,320,3
1430,D:\Projects\Python\python\Lab4\dataset\leopard\0321.jpg,leopard,1,480,320,3
1431,D:\Projects\Python\python\Lab4\dataset\leopard\0322.jpg,leopard,1,462,320,3
1432,D:\Projects\Python\python\Lab4\dataset\leopard\0323.jpg,leopard,1,480,320,3
1433,D:\Projects\Python\python\Lab4\dataset\leopard\0324.jpg,leopard,1,480,320,3
1434,D:\Projects\Python\python\Lab4\dataset\leopard\0325.jpg,leopard,1,213,320,3
1435,D:\Projects\Python\python\Lab4\dataset\leopard\0326.jpg,leopard,1,480,299,3
1436,D:\Projects\Python\python\Lab4\dataset\leopard\0327.jpg,leopard,1,480,300,3
1437,D:\Projects\Python\python\Lab4\dataset\leopard\0328.jpg,leopard,1,397,320,3
1438,D:\Projects\Python\python\Lab4\dataset\leopard\0329.jpg,leopard,1,478,320,3
1439,D:\Projects\Python\python\Lab4\dataset\leopard\0330.jpg,leopard,1,427,320,3
1440,D:\Projects\Python\python\Lab4\dataset\leopard\0331.jpg,leopard,1,480,320,3
1441,D:\Projects\Python\python\Lab4\dataset\leopard\0332.jpg,leopard,1,480,300,3
1442,D:\Projects\Python\python\Lab4\dataset\leopard\0333.jpg,leopard,1,480,319,3
1443,D:\Projects\Python\python\Lab4\dataset\leopard\0334.jpg,leopard,1,480,306,3
1444,D:\Projects\Python\python\Lab4\dataset\leopard\0335.jpg,leopard,1,480,300,3
1445,D:\Projects\Python\python\Lab4\dataset\leopard\0336.jpg,leopard,1,480,319,3
1446,D:\Projects\Python\python\Lab4\dataset\leopard\0337.jpg,leopard,1,480,270,3
1447,D:\Projects\Python\python\Lab4\dataset\leopard\0338.jpg,leopard,1,480,270,3
1448,D:\Projects\Python\python\Lab4\dataset\leopard\0339.jpg,leopard,1,427,320,3
1449,D:\Projects\Python\python\Lab4\dataset\leopard\0340.jpg,leopard,1,480,320,3
1450,D:\Projects\Python\python\Lab4\dataset\leopard\0341.jpg,leopard,1,320,320,3
1451,D:\Projects\Python\python\Lab4\dataset\leopard\0342.jpg,leopard,1,427,320,3
1452,D:\Projects\Python\python\Lab4\dataset\leopard\0343.jpg,leopard,1,480,320,3
1453,D:\Projects\Python\python\Lab4\dataset\leopard\0344.jpg,leopard,1,427,320,3
1454,D:\Projects\Python\python\Lab4\dataset\leopard\0345.jpg,leopard,1,480,320,3
1455,D:\Projects\Python\python\Lab4\dataset\leopard\0346.jpg,leopard,1,428,320,3
1456,D:\Projects\Python\python\Lab4\dataset\leopard\0347.jpg,leopard,1,400,320,3
1457,D:\Projects\Python\python\Lab4\dataset\leopard\0348.jpg,leopard,1,427,320,3
1458,D:\Projects\Python\python\Lab4\dataset\leopard\0349.jpg,leopard,1,480,319,3
1459,D:\Projects\Python\python\Lab4\dataset\leopard\0350.jpg,leopard,1,427,320,3
1460,D:\Projects\Python\python\Lab4\dataset\leopard\0351.jpg,leopard,1,480,306,3
1461,D:\Projects\Python\python\Lab4\dataset\leopard\0352.jpg,leopard,1,400,320,3
1462,D:\Projects\Python\python\Lab4\dataset\leopard\0353.jpg,leopard,1,475,320,3
1463,D:\Projects\Python\python\Lab4\dataset\leopard\0354.jpg,leopard,1,389,320,3
1464,D:\Projects\Python\python\Lab4\dataset\leopard\0355.jpg,leopard,1,480,270,3
1465,D:\Projects\Python\python\Lab4\dataset\leopard\0356.jpg,leopard,1,480,312,3
1466,D:\Projects\Python\python\Lab4\dataset\leopard\0357.jpg,leopard,1,480,300,3
1467,D:\Projects\Python\python\Lab4\dataset\leopard\0358.jpg,leopard,1,427,320,3
1468,D:\Projects\Python\python\Lab4\dataset\leopard\0359.jpg,leopard,1,458,320,3
1469,D:\Projects\Python\python\Lab4\dataset\leopard\0360.jpg,leopard,1,480,320,3
1470,D:\Projects\Python\python\Lab4\dataset\leopard\0361.jpg,leopard,1,480,270,3
1471,D:\Projects\Python\python\Lab4\dataset\leopard\0362.jpg,leopard,1,426,320,3
1472,D:\Projects\Python\python\Lab4\dataset\leopard\0363.jpg,leopard,1,448,320,3
1473,D:\Projects\Python\python\Lab4\dataset\leopard\0364.jpg,leopard,1,480,271,3
1474,D:\Projects\Python\python\Lab4\dataset\leopard\0365.jpg,leopard,1,256,320,3
1475,D:\Projects\Python\python\Lab4\dataset\leopard\0366.jpg,leopard,1,480,300,3
1476,D:\Projects\Python\python\Lab4\dataset\leopard\0367.jpg,leopard,1,480,316,3
1477,D:\Projects\Python\python\Lab4\dataset\leopard\0368.jpg,leopard,1,480,270,3
1478,D:\Projects\Python\python\Lab4\dataset\leopard\0369.jpg,leopard,1,480,320,3
1479,D:\Projects\Python\python\Lab4\dataset\leopard\0370.jpg,leopard,1,480,298,3
1480,D:\Projects\Python\python\Lab4\dataset\leopard\0371.jpg,leopard,1,214,320,3
1481,D:\Projects\Python\python\Lab4\dataset\leopard\0372.jpg,leopard,1,480,320,3
1482,D:\Projects\Python\python\Lab4\dataset\leopard\0373.jpg,leopard,1,480,319,3
1483,D:\Projects\Python\python\Lab4\dataset\leopard\0374.jpg,leopard,1,427,320,3
1484,D:\Projects\Python\python\Lab4\dataset\leopard\0375.jpg,leopard,1,468,320,3
1485,D:\Projects\Python\python\Lab4\dataset\leopard\0376.jpg,leopard,1,480,319,3
1486,D:\Projects\Python\python\Lab4\dataset\leopard\0377.jpg,leopard,1,480,270,3
1487,D:\Projects\Python\python\Lab4\dataset\leopard\0378.jpg,leopard,1,480,319,3
1488,D:\Projects\Python\python\Lab4\dataset\leopard\0379.jpg,leopard,1,480,319,3
1489,D:\Projects\Python\python\Lab4\dataset\leopard\0380.jpg,leopard,1,480,320,3
1490,D:\Projects\Python\python\Lab4\dataset\leopard\0381.jpg,leopard,1,400,320,3
1491,D:\Projects\Python\python\Lab4\dataset\leopard\0382.jpg,leopard,1,400,320,3
1492,D:\Projects\Python\python\Lab4\dataset\leopard\0383.jpg,leopard,1,477,320,3
1493,D:\Projects\Python\python\Lab4\dataset\leopard\0384.jpg,leopard,1,480,302,3
1494,D:\Projects\Python\python\Lab4\dataset\leopard\0385.jpg,leopard,1,480,300,3
1495,D:\Projects\Python\python\Lab4\dataset\leopard\0386.jpg,leopard,1,480,319,3
1496,D:\Projects\Python\python\Lab4\dataset\leopard\0387.jpg,leopard,1,480,271,3
1497,D:\Projects\Python\python\Lab4\dataset\leopard\0388.jpg,leopard,1,448,320,3
1498,D:\Projects\Python\python\Lab4\dataset\leopard\0389.jpg,leopard,1,480,300,3
1499,D:\Projects\Python\python\Lab4\dataset\leopard\0390.jpg,leopard,1,480,271,3
1500,D:\Projects\Python\python\Lab4\dataset\leopard\0391.jpg,leopard,1,448,320,3
1501,D:\Projects\Python\python\Lab4\dataset\leopard\0392.jpg,leopard,1,480,300,3
1502,D:\Projects\Python\python\Lab4\dataset\leopard\0393.jpg,leopard,1,480,300,3
1503,D:\Projects\Python\python\Lab4\dataset\leopard\0394.jpg,leopard,1,453,320,3
1504,D:\Projects\Python\python\Lab4\dataset\leopard\0395.jpg,leopard,1,427,320,3
